date,user_id,username,language,tweet,hashtags,nlikes,nreplies,nretweets,reply_to
2022-02-28 06:16:06,2861496563,ChloeStratton98,en,#opportunity for #fabdaily Are you a #businessowner #selling their #second #hand #clothes on sites such as #Depop and #Vinted? If you're making a living doing this please contact me if you're interested in finding out more #journorequest #prrequest,"['opportunity', 'fabdaily', 'businessowner', 'selling', 'second', 'hand', 'clothes', 'depop', 'vinted', 'journorequest', 'prrequest']",4,1,2,[]
2022-02-28 05:44:07,1476911328501587970,SofiaMi95151222,en,Indigo Women Blue Denim Jacket – 3XL   https://t.co/3s3H0Muxlh  #depopuk #depop #depopfamous #depopcommunity  https://t.co/o5WKe50Ecr,"['depopuk', 'depop', 'depopfamous', 'depopcommunity']",0,0,0,[]
2022-02-28 05:30:25,1476911328501587970,SofiaMi95151222,en,Zara Women Denim Blue Denim Jacket Size UK L   https://t.co/3s3H0Muxlh  #depopuk #depop #depopfamous #depopcommunity  https://t.co/vetFauFKgS,"['depopuk', 'depop', 'depopfamous', 'depopcommunity']",0,0,0,[]
2022-02-28 05:13:57,29506253,lucymurfin,en,Still plenty of items for sale on depop! Open to offers.  #depop #vinted #ebay #secondhand #slowfashion #recycle    https://t.co/lfTmqA1Z4y  https://t.co/g6YTXDp46v,"['depop', 'vinted', 'ebay', 'secondhand', 'slowfashion', 'recycle']",2,0,0,[]
2022-02-28 05:04:40,1019233622161805312,flaminghtcheet0,en,finally have an item on the explore page! still selling some wonderful clothes on my page🪴  https://t.co/gXKnugtqGs #depop  https://t.co/0xyxVwL2Wy,['depop'],1,2,0,[]
2022-02-28 04:26:47,358710064,conspiracylando,en,@Ruben_DeHerdt It’s a business &amp; #depop model ! War is great business for the lizzards i t game.,['depop'],0,0,0,"[{'screen_name': 'Ruben_DeHerdt', 'name': 'Ruben De Herdt', 'id': '2625933469'}]"
2022-02-28 04:25:05,358710064,conspiracylando,en,@ockhams War is the tool to make shitloads of money… + #depop ! Good business !,['depop'],1,0,0,"[{'screen_name': 'ockhams', 'name': 'ockhams-scheermes', 'id': '2206911420'}]"
2022-02-28 03:18:09,964642300126269441,Kasdeya83,en,Spirit of Air Diamond Kite 75cm Wingspan &amp; A Gloss Fibre Frame #eBay #Vinted #shpock #depop #Amazon #etsy #kites   https://t.co/yNCkTrrqcl,"['ebay', 'vinted', 'shpock', 'depop', 'amazon', 'etsy', 'kites']",0,0,0,[]
2022-02-28 03:17:32,964642300126269441,Kasdeya83,en,One Piece Collection 2 Uncut  #eBay #Vinted #shpock #depop #Amazon #etsy #ONEPIECE #anime #AnimeJapan #AnimeNews #DVD   https://t.co/Dwqp0wEGSf,"['ebay', 'vinted', 'shpock', 'depop', 'amazon', 'etsy', 'onepiece', 'anime', 'animejapan', 'animenews', 'dvd']",1,0,0,[]
2022-02-28 03:17:05,964642300126269441,Kasdeya83,en,One Piece Collection 3 Uncut  #eBay #Vinted #shpock #depop #Amazon #etsy #ONEPIECE #anime #AnimeJapan #AnimeNews #DVD   https://t.co/HxTR5tHQrl,"['ebay', 'vinted', 'shpock', 'depop', 'amazon', 'etsy', 'onepiece', 'anime', 'animejapan', 'animenews', 'dvd']",1,0,0,[]
2022-02-28 03:16:43,964642300126269441,Kasdeya83,en,One Piece Collection 4 Uncut  #eBay #Vinted #shpock #depop #Amazon #etsy #ONEPIECE #anime #AnimeJapan #AnimeNews #DVD   https://t.co/5U7bFGfQtM,"['ebay', 'vinted', 'shpock', 'depop', 'amazon', 'etsy', 'onepiece', 'anime', 'animejapan', 'animenews', 'dvd']",1,0,0,[]
2022-02-28 02:41:09,964642300126269441,Kasdeya83,en,Antique British Navy Gun Sight 65003 #eBay #Vinted #shpock #depop #Amazon #etsy #Navy   https://t.co/NCIESjM9Ns,"['ebay', 'vinted', 'shpock', 'depop', 'amazon', 'etsy', 'navy']",1,0,0,[]
2022-02-28 02:32:28,2345042842,Jed_is_gray,en,"Just so y'all know. I've started a depop shop. Selling mainly vintage items, would appreciate a follow or just checking it out. :) #depop #vintage  Link below 👇   https://t.co/BU1UHgpzRo  https://t.co/xitdByJBxk","['depop', 'vintage']",4,0,1,[]
2022-02-28 02:16:13,1864987508,AntzelaA_,und, https://t.co/mBE9VCdKWX #Missguided #Brandnew #coat #depop,"['missguided', 'brandnew', 'coat', 'depop']",1,0,0,[]
2022-02-28 02:02:43,20438088,SuzZett,en,"New job opportunity for someone with retail experience, in store or online selling experience. Come and join us in Grantham at our National Distribution Centre  @JCPInLincs   click here:  https://t.co/9eMktDRviP  #retailjobs #etsy #Depop #eBay  https://t.co/uOyxIgPKeg","['retailjobs', 'etsy', 'depop', 'ebay']",1,0,1,[]
2022-02-28 01:44:35,1218668519291871232,23_healthyme,und, https://t.co/GHokYpMNNf #bootwt #books #circe #shadowandbone #depop #unhaul  https://t.co/ld2aelfel1,"['bootwt', 'books', 'circe', 'shadowandbone', 'depop', 'unhaul']",0,0,0,[]
2022-02-28 00:48:39,358710064,conspiracylando,en,@ErikGeenen They all jesuits Erik…. They all actors controlled by the same forces. It’s all a play for the big cleanup- reset - #depop !!,['depop'],0,0,0,"[{'screen_name': 'ErikGeenen', 'name': 'erik geenen', 'id': '1285785253'}]"
