date,user_id,username,language,tweet,hashtags,nlikes,nreplies,nretweets,reply_to
2022-02-28 13:40:41,63643597,rightfuture,en,Breaking #AntiVaxxer #antiMasker #freedumbers set to return to parliament house in Canberra to protest Floods in #Qld &amp; #NSW as an attack on their right to get around. Meanwhile asked about flooding @Dom_Perrottet says #LetItRip blaming the floods on a non-striking rail union,"['antivaxxer', 'antimasker', 'freedumbers', 'qld', 'nsw', 'letitrip']",0,0,0,[]
2022-02-28 13:27:52,1050392630922629121,ScienceNotDogma,en,"I still won't be eating inside restaurants until #COVID19 numbers drop dramatically.⚠️  I'll also continue #Refuting #antivaxxer #trollnoise: they're still trying to push their desire for privileges w/o accountability, like not wanting to #GetVaccinated or #WearAmask.🤨  #BeAware","['covid19', 'refuting', 'antivaxxer', 'trollnoise', 'getvaccinated', 'wearamask', 'beaware']",13,2,4,[]
2022-02-28 12:36:56,1435298788449689607,PExul23,und,"@FDausGadwE @DrPuerner Ein,#Querschwurbel &amp; #antivaxxer 🤷🏽‍♂️","['querschwurbel', 'antivaxxer']",0,0,0,"[{'screen_name': 'FDausGadwE', 'name': '#DerChauffeur 🚛', 'id': '1318940385612267520'}, {'screen_name': 'DrPuerner', 'name': 'Dr. Friedrich Pürner, MPH', 'id': '1232950329483898881'}]"
2022-02-28 11:56:49,447054242,Sharky_vs_Evil,en,@SandraWeeden The vaccines in the uk so all the #antivaxxer BS doesn't work and as for myocarditis and that other BS turns out well education kids know fine well that all side effects are far greater through infection than vaccination awwwwwww shame hahahahahaha,['antivaxxer'],1,1,0,"[{'screen_name': 'SandraWeeden', 'name': 'Sandra Weeden', 'id': '1459872168'}]"
2022-02-28 09:19:13,18929297,chiefb2,en,Tots &amp; paninis to this #antivaxxer idiot. Looks like he has co-morbidity issues that increase his chances of Darwin like consequences.,['antivaxxer'],0,0,0,[]
2022-02-28 09:06:55,4771751538,GoodJudgmentDay,en,"I am a bit disappointed i won't get to scream📢at these #AntiVaxxer #MagaQTreasonCult45.  When America finally learns how fun it is to make maga #RunDevilRun, we'll march for #TheSoulOfAmerica &amp; #MarchAgainstFascism by the tens of millions.","['antivaxxer', 'magaqtreasoncult45', 'rundevilrun', 'thesoulofamerica', 'marchagainstfascism']",2,0,2,[]
2022-02-28 09:04:19,1050392630922629121,ScienceNotDogma,en,"If YOU want to help cut down on the #trollnoise flooding Twitter, folks, do some #trollhunting:  Look for pro-Russian accounts and scroll through their timeline going back 1-2 months.  If they were heavily pushing #antivaxxer #misinformation, Report 'em as Fake accounts.⚠️👍  1/2  https://t.co/lRnUyqKEqW","['trollnoise', 'trollhunting', 'antivaxxer', 'misinformation']",5,1,2,[]
2022-02-28 09:02:24,1479861566304575495,MotivaleD,fr,"Violation de nos droits, on le savait déjà, dommage que certains ont du mal à se réveiller RISE UP ! #antivaxxer #NonAuPassVaccinal #liberte #antiVax #démocratie #NonAuPassDeLaHonte #StopDictatureSanitaire #RiseUp","['antivaxxer', 'nonaupassvaccinal', 'liberte', 'antivax', 'démocratie', 'nonaupassdelahonte', 'stopdictaturesanitaire', 'riseup']",0,0,1,[]
2022-02-28 08:55:02,1352351738347577346,dokhollidays,de,Kannste nicht erfinden…  Das fällt mir nur der Weise Satz von Albert Einstein über die Dummheit der Menschen und das Universum ein… #schwurbler  #antivaxxer  #Querdenkenstoppen  #querdenkersindTerroristen  https://t.co/8rl1tF606E,"['schwurbler', 'antivaxxer', 'querdenkenstoppen', 'querdenkersindterroristen']",26,8,6,[]
2022-02-28 07:53:56,1407291553001914369,Lalalemoni1,en,What the actual f#@%...leave our hard working #NHS heroes and their equipment alone!  #Covidiots #antivaxxer,"['nhs', 'covidiots', 'antivaxxer']",0,0,0,[]
2022-02-28 07:01:59,1476542065643294722,DonlasAdbe,en,@NewsCloset @deesnider So write your own song for the #antivaxxer #PetriDishes. just stay out of our hospitals; chemo patients need the rooms.,"['antivaxxer', 'petridishes']",0,0,0,"[{'screen_name': 'NewsCloset', 'name': 'Closeted News Junkie', 'id': '710208981881344000'}, {'screen_name': 'deesnider', 'name': 'Dee Snider🇺🇸', 'id': '17872447'}]"
2022-02-28 05:19:47,1486684371780190211,Darwin4TheWin,en,"Almost as nauseating as having a ventilator tube shoved down your throat. Not only do these misinformed people fail to comprehend basic science, but they never get irony either, do they? #DarwinAward #COVID19 #AntiVaxxer","['darwinaward', 'covid19', 'antivaxxer']",11,1,2,[]
2022-02-28 05:10:54,14991184,BrianMCarroll,en,Prominent #antivaxxer Dr. Kalvinder Gill sues and LOSES in court.   Ordered to pay 13 months of legal fees for 21 defendants.   Decisions have consequences.  #antivaxx #COVID19 #Coronavirus #COVID19vaccines,"['antivaxxer', 'antivaxx', 'covid19', 'coronavirus', 'covid19vaccines']",1,0,0,[]
2022-02-28 04:43:07,1451818899234828289,Zolar26791376,en,Irish anrivaxers supporting Russian invasion of #Ukriane  #ireland Putin  being  the defender of  freedom....give me strength 🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️ #UkraineRussiaWar #UkraineInvasion #antiVax #antivaxxer  https://t.co/nG1C0wHwTL,"['ukriane', 'ireland', 'ukrainerussiawar', 'ukraineinvasion', 'antivax', 'antivaxxer']",0,0,1,[]
